01,04
01,10
01,25
01,26
01,27
01,28
01,29
01,32
01,33
01,34
01,35
01,36
01,37
01,38
01,39
02,10
02,26
02,27
02,28
02,29
02,30
02,31
02,32
02,33
02,34
02,35
02,36
02,37
02,38
02,39
02,40
03,22
03,31
03,32
03,33
03,34
03,35
03,36
03,37
03,38
03,39
04,15
04,22
04,30
04,32
04,33
04,34
04,35
04,36
04,37
04,38
05,06
05,15
05,21
05,22
05,23
05,30
05,32
05,33
05,34
05,35
05,36
06,06
06,19
06,20
06,21
06,22
06,32
06,33
06,34
06,35
07,09
07,12
07,13
07,19
07,20
07,21
07,22
07,25
07,26
07,32
07,33
07,34
08,10
08,11
08,12
08,13
08,14
08,20
08,24
08,32
08,33
09,10
09,11
09,12
09,13
09,14
09,15
10,05
10,06
10,10
10,11
10,12
10,13
10,14
10,15
10,16
11,10
11,15
11,16
11,43
11,45
12,01
12,42
12,43
13,08
13,09
13,12
13,19
13,20
13,23
13,24
13,27
13,40
13,41
14,01
14,08
14,09
14,10
14,11
14,12
14,19
14,20
14,23
14,24
14,27
14,40
14,41
14,44
15,01
15,11
15,12
15,19
15,20
15,22
15,23
15,25
15,26
15,39
15,41
15,44
15,46
15,47
16,01
16,02
16,08
16,12
16,13
16,18
16,19
16,20
16,21
16,22
16,23
16,24
16,40
16,43
16,44
16,45
16,46
17,01
17,02
17,08
17,09
17,11
17,12
17,13
17,19
17,20
17,21
17,22
17,23
17,24
17,42
17,43
17,44
17,45
17,46
18,01
18,02
18,03
18,07
18,08
18,11
18,12
18,20
18,21
18,22
18,23
18,39
18,40
18,41
18,42
18,44
18,45
19,01
19,02
19,03
19,04
19,05
19,06
19,07
19,11
19,12
19,20
19,21
19,22
19,24
19,25
19,38
19,39
20,01
20,02
20,03
20,04
20,05
20,06
20,23
20,24
20,25
20,37
20,38
20,39
21,04
21,05
21,06
21,20
21,21
21,23
21,24
21,36
21,37
21,38
21,39
21,47
22,02
22,08
22,10
22,11
22,12
22,20
22,21
22,35
22,36
22,37
22,38
22,39
22,40
22,41
22,48
22,49
22,50
23,01
23,02
23,06
23,07
23,08
23,09
23,10
23,11
23,12
23,20
23,21
23,35
23,37
23,38
23,42
23,43
23,44
24,02
24,03
24,04
24,05
24,06
24,07
24,08
24,09
24,10
24,11
24,12
24,36
24,44
24,45
25,01
25,04
25,05
25,06
25,07
25,08
25,09
25,10
25,11
25,12
25,13
25,20
25,34
25,35
25,36
25,37
25,38
25,39
25,41
25,44
25,45
25,46
26,01
26,07
26,08
26,09
26,10
26,11
26,12
26,13
26,33
26,34
26,36
26,38
26,39
26,40
26,45
26,46
26,47
27,01
27,07
27,08
27,09
27,10
27,11
27,12
27,33
27,36
27,38
27,39
28,01
28,07
28,08
28,09
28,10
28,11
28,12
28,37
28,38
29,06
29,07
29,08
29,09
29,10
29,11
29,12
29,38
29,45
30,06
30,07
30,08
30,09
30,10
30,11
30,12
30,50
31,01
31,06
31,07
31,08
31,09
31,10
31,11
31,29
31,36
31,37
31,48
31,49
31,50
32,01
32,02
32,07
32,08
32,09
32,10
32,15
32,16
32,17
32,18
32,19
32,21
32,22
32,23
32,24
32,26
32,27
32,36
32,48
32,49
32,50
33,01
33,02
33,04
33,05
33,08
33,09
33,10
33,20
33,21
33,36
33,47
33,48
34,01
34,04
34,38
34,44
34,45
34,46
34,47
34,49
34,50
35,06
35,17
35,18
35,37
35,38
35,40
35,43
35,44
35,45
35,47
35,48
35,49
35,50
36,01
36,03
36,04
36,07
36,17
36,34
36,35
36,36
36,37
36,39
36,43
36,46
36,47
36,48
36,49
36,50
37,03
37,08
37,33
37,34
37,35
37,36
37,37
37,39
37,40
37,41
37,43
37,45
37,46
37,47
37,48
37,49
37,50
38,01
38,02
38,03
38,04
38,31
38,32
38,33
38,34
38,35
38,36
38,41
38,42
38,43
38,44
38,45
38,46
38,47
38,48
38,49
38,50
39,01
39,02
39,03
39,04
39,11
39,22
39,31
39,32
39,33
39,34
39,35
39,36
39,37
39,38
39,41
39,42
39,43
39,44
39,45
39,46
39,47
39,48
39,49
39,50
40,01
40,02
40,03
40,04
40,09
40,16
40,22
40,29
40,30
40,31
40,32
40,33
40,34
40,35
40,36
40,37
40,40
40,41
40,42
40,43
40,44
40,45
40,46
40,47
40,48
40,49
40,50
41,01
41,02
41,04
41,25
41,26
41,27
41,28
41,29
41,30
41,31
41,32
41,33
41,34
41,35
41,36
41,37
41,40
41,41
41,42
41,43
41,44
41,45
41,46
41,47
41,48
41,49
41,50
42,25
42,26
42,27
42,28
42,29
42,30
42,31
42,32
42,33
42,34
42,35
42,36
42,37
42,38
42,39
42,40
42,41
42,42
42,43
42,44
42,45
42,46
42,47
42,48
42,49
42,50
43,03
43,25
43,26
43,27
43,28
43,29
43,30
43,31
43,32
43,33
43,34
43,35
43,36
43,37
43,38
43,39
43,40
43,43
43,44
43,45
43,46
43,47
43,48
43,49
43,50
44,24
44,25
44,26
44,27
44,28
44,29
44,30
44,31
44,32
44,33
44,34
44,35
44,36
44,37
44,39
44,41
44,42
44,43
44,44
44,45
44,46
44,47
44,48
44,49
44,50
45,01
45,23
45,24
45,25
45,26
45,27
45,28
45,29
45,30
45,31
45,32
45,33
45,34
45,37
45,38
45,39
45,40
45,41
45,42
45,43
45,44
45,45
45,46
45,47
45,48
45,49
45,50
46,01
46,22
46,23
46,24
46,25
46,26
46,27
46,28
46,29
46,30
46,31
46,32
46,33
46,38
46,39
46,40
46,41
46,42
46,43
46,44
46,45
46,46
46,47
46,48
46,49
46,50
47,08
47,22
47,23
47,24
47,25
47,26
47,27
47,28
47,29
47,30
47,31
47,32
47,33
47,36
47,37
47,38
47,39
47,40
47,41
47,42
47,43
47,44
47,45
47,46
47,47
47,48
47,49
47,50
48,21
48,22
48,23
48,24
48,25
48,26
48,27
48,28
48,29
48,30
48,31
48,32
48,33
48,34
48,35
48,36
48,37
48,38
48,39
48,40
48,41
48,42
48,43
48,44
48,45
48,46
48,47
48,48
48,49
48,50
49,21
49,22
49,23
49,24
49,25
49,26
49,27
49,28
49,29
49,30
49,31
49,32
49,33
49,34
49,35
49,36
49,37
49,38
49,39
49,40
49,41
49,42
49,43
49,44
49,45
49,46
49,47
49,48
49,49
49,50
50,20
50,21
50,22
50,23
50,24
50,25
50,26
50,27
50,28
50,29
50,30
50,31
50,32
50,33
50,34
50,35
50,36
50,37
50,38
50,39
50,40
50,41
50,42
50,43
50,44
50,45
50,46
50,47
50,48
50,49
50,50
